inventory_key,inventory_scope,recipe_id,title,category,source,source_url,source_license,content_origin,difficulty,servings,prep_time,cook_time,total_time,ingredient_count,step_count,beginner_review_status,actual_cooking_test_status,image_rights_status,publish_status,last_reviewed_at,reviewer,source_record_status,source_type_original,source_type_app_projection,attribution,current_public_exposure
live_supabase:a23e3675-12c1-4b4b-89e7-a1eb77adb733,live_supabase,a23e3675-12c1-4b4b-89e7-a1eb77adb733,닭고기스테이크,반찬,mfds:512,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:635a2c92-0d78-43f4-abaf-497cd0e21760,live_supabase,635a2c92-0d78-43f4-abaf-497cd0e21760,오징어순대,반찬,mfds:513,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:99f93d5f-d4e0-45bb-b51a-c7a10c13bb16,live_supabase,99f93d5f-d4e0-45bb-b51a-c7a10c13bb16,겨자소스로 구운 산마샐러드,반찬,mfds:645,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:283a3dfd-fd77-405a-87cd-b022ed0ddbb7,live_supabase,283a3dfd-fd77-405a-87cd-b022ed0ddbb7,시금치브로컬리 파스타,일품,mfds:663,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:1ec5f13b-3a23-429c-ab5d-e1fdb97f1de8,live_supabase,1ec5f13b-3a23-429c-ab5d-e1fdb97f1de8,야채찜을 곁들인 광어스테이크,일품,mfds:664,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:184af52b-f014-4621-a9be-0cfaff45d44d,live_supabase,184af52b-f014-4621-a9be-0cfaff45d44d,연근부각,반찬,mfds:665,,,public_api,,,,,,5,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:331244f5-a078-4912-96a2-9728144a924d,live_supabase,331244f5-a078-4912-96a2-9728144a924d,콜라비오미자 물김치,반찬,mfds:669,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:034c626f-129d-44f8-9c9d-9c7cf9efaa35,live_supabase,034c626f-129d-44f8-9c9d-9c7cf9efaa35,오이냉국을 곁들인 오색쌈밥,밥,mfds:666,,,public_api,,,,,,18,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:12ffcbce-3697-43ed-b0de-c52dfc4a67e0,live_supabase,12ffcbce-3697-43ed-b0de-c52dfc4a67e0,카레탄두리치킨과 닭가슴살냉채,일품,mfds:667,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:a4bffbde-3593-4589-94ed-5ce3ebed7f9c,live_supabase,a4bffbde-3593-4589-94ed-5ce3ebed7f9c,연근초무침,반찬,mfds:419,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:a81beb1f-c597-4ec8-93f6-a4c8f49e8e32,live_supabase,a81beb1f-c597-4ec8-93f6-a4c8f49e8e32,컬리플라워소스 광어스테이크,일품,mfds:668,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3a886af1-e044-475f-aad7-db15b21bf415,live_supabase,3a886af1-e044-475f-aad7-db15b21bf415,생선카레튀김,반찬,mfds:538,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:c9753011-9d00-445e-bc35-32229d71a2c6,live_supabase,c9753011-9d00-445e-bc35-32229d71a2c6,크림소스치킨롤,일품,mfds:670,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:7604e39a-91a8-4afe-83fa-90df863be17f,live_supabase,7604e39a-91a8-4afe-83fa-90df863be17f,표고버섯 감자찜,반찬,mfds:671,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:07896ef6-a483-4e46-bbd0-37980a3a817a,live_supabase,07896ef6-a483-4e46-bbd0-37980a3a817a,해물애호박 전병말이,반찬,mfds:672,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:7bfc45c4-f5d6-4917-a1e3-aa6b75e985fb,live_supabase,7bfc45c4-f5d6-4917-a1e3-aa6b75e985fb,해물김치찌개,국&찌개,mfds:275,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:5712cec7-0124-431f-b7b0-8d67d171028a,live_supabase,5712cec7-0124-431f-b7b0-8d67d171028a,감자느타리버섯국,국&찌개,mfds:674,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:d060a761-a6f8-4f20-82be-228195f218ce,live_supabase,d060a761-a6f8-4f20-82be-228195f218ce,아몬드치킨볼,반찬,mfds:297,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:dab9b6ae-095d-4224-a719-bea73a6b2e84,live_supabase,dab9b6ae-095d-4224-a719-bea73a6b2e84,주꾸미머리순대,반찬,mfds:414,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:28909b13-0ba0-47cf-b1a3-ae9a2a1134b2,live_supabase,28909b13-0ba0-47cf-b1a3-ae9a2a1134b2,양배추롤,반찬,mfds:298,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:be836127-cd28-4728-9ed3-ff82734b3542,live_supabase,be836127-cd28-4728-9ed3-ff82734b3542,생선베이컨말이,반찬,mfds:299,,,public_api,,,,,,8,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:133ab3c2-7841-42a0-ba07-4bf6362dba38,live_supabase,133ab3c2-7841-42a0-ba07-4bf6362dba38,삼겹가지볶음,반찬,mfds:539,,,public_api,,,,,,19,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ceb52855-7b45-4a83-b520-f82ee7a04ce7,live_supabase,ceb52855-7b45-4a83-b520-f82ee7a04ce7,콩고기샐러드,반찬,mfds:300,,,public_api,,,,,,16,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:628b05be-2af5-4633-92b4-3edf341acccf,live_supabase,628b05be-2af5-4633-92b4-3edf341acccf,퀴노아닭가슴살샐러드,반찬,mfds:301,,,public_api,,,,,,15,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:bfbcafd2-6d30-4a33-813a-06ebc6950c93,live_supabase,bfbcafd2-6d30-4a33-813a-06ebc6950c93,바나나크림파스타,일품,mfds:302,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:94c4c47d-5327-4aac-aa3d-610d83ca1885,live_supabase,94c4c47d-5327-4aac-aa3d-610d83ca1885,들깨순두부찌개,국&찌개,mfds:280,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:be52fb77-eaef-4e84-bbf1-0c717f175194,live_supabase,be52fb77-eaef-4e84-bbf1-0c717f175194,버섯 두유 소스 볶음,반찬,mfds:18,,,public_api,,,,,,11,3,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:2288a8a1-009d-4bc2-976a-84918c0438b4,live_supabase,2288a8a1-009d-4bc2-976a-84918c0438b4,황태포당면국수,일품,mfds:304,,,public_api,,,,,,15,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:9158f41d-eecd-40f4-9ca8-7c36f18628d7,live_supabase,9158f41d-eecd-40f4-9ca8-7c36f18628d7,닭갈비볶음면,일품,mfds:305,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:a7ec3a7a-4cf3-4fcf-863a-e38c3cc7658c,live_supabase,a7ec3a7a-4cf3-4fcf-863a-e38c3cc7658c,오색볶음면,일품,mfds:306,,,public_api,,,,,,11,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:255f4241-76d0-4c71-a9af-2fc51d7652cf,live_supabase,255f4241-76d0-4c71-a9af-2fc51d7652cf,로제소스라면,일품,mfds:307,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:6d9fc792-05cb-4be7-b7f7-0df5fc828580,live_supabase,6d9fc792-05cb-4be7-b7f7-0df5fc828580,라면월남쌈튀김,반찬,mfds:308,,,public_api,,,,,,18,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:8dd881ed-bd28-44bd-8bd2-8338704891f7,live_supabase,8dd881ed-bd28-44bd-8bd2-8338704891f7,삼겹살라면,일품,mfds:309,,,public_api,,,,,,10,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:9a40ec50-eda6-4e7f-94bc-1ec6b4a069d6,live_supabase,9a40ec50-eda6-4e7f-94bc-1ec6b4a069d6,유자샐러드라면,일품,mfds:310,,,public_api,,,,,,9,4,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:f3826cbd-88b0-44f1-9c0a-305dfd795740,live_supabase,f3826cbd-88b0-44f1-9c0a-305dfd795740,닭고기월남쌈,반찬,mfds:535,,,public_api,,,,,,16,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:79503c0c-134c-4912-bf49-dc97d4a18989,live_supabase,79503c0c-134c-4912-bf49-dc97d4a18989,매실동치미,반찬,mfds:415,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:884dc45a-d471-4b43-9da4-a3ae8756f69c,live_supabase,884dc45a-d471-4b43-9da4-a3ae8756f69c,조기까스,반찬,mfds:416,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:86baf01d-5038-4113-924b-480afa293d39,live_supabase,86baf01d-5038-4113-924b-480afa293d39,돼지머리수육맑은전골,일품,mfds:417,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:1cbfc969-4053-4d5d-bea3-3c014b96b849,live_supabase,1cbfc969-4053-4d5d-bea3-3c014b96b849,파인애플볶음밥,밥,mfds:418,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:d78483b2-28ab-462f-8b0f-d2586ab731ac,live_supabase,d78483b2-28ab-462f-8b0f-d2586ab731ac,양배추롤,반찬,mfds:536,,,public_api,,,,,,17,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:f745cc53-968e-4640-8614-007f9a9f00c4,live_supabase,f745cc53-968e-4640-8614-007f9a9f00c4,코다리맑은찜,반찬,mfds:420,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:4555a3f2-d340-4a72-8c4f-78910b9ee18c,live_supabase,4555a3f2-d340-4a72-8c4f-78910b9ee18c,뿌리채소두부선,반찬,mfds:421,,,public_api,,,,,,18,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:b4c112af-ce2a-4679-a273-c42c22673c5c,live_supabase,b4c112af-ce2a-4679-a273-c42c22673c5c,사과장아찌,반찬,mfds:422,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:71ecf6c4-1f85-4ec8-b144-8f80f72de370,live_supabase,71ecf6c4-1f85-4ec8-b144-8f80f72de370,해물들깨탕,국&찌개,mfds:423,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ef6ead50-4ade-4868-9f50-f6ac4d83f579,live_supabase,ef6ead50-4ade-4868-9f50-f6ac4d83f579,참외깍두기,반찬,mfds:424,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:2d0fb74d-5059-4308-a68f-2115506c37ed,live_supabase,2d0fb74d-5059-4308-a68f-2115506c37ed,단호박소고기롤,반찬,mfds:537,,,public_api,,,,,,16,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:4caa1748-14c2-4c4c-9458-ffe86dc89eed,live_supabase,4caa1748-14c2-4c4c-9458-ffe86dc89eed,새콤한연어샐러드,반찬,mfds:425,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3c9f0e6c-f10d-4256-a8c1-602baafd590f,live_supabase,3c9f0e6c-f10d-4256-a8c1-602baafd590f,논우렁순무섞박지,반찬,mfds:426,,,public_api,,,,,,12,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:6bd09c0d-f652-4210-b63f-04e69fcad311,live_supabase,6bd09c0d-f652-4210-b63f-04e69fcad311,코다리맑은탕,국&찌개,mfds:427,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:149b8430-ccb2-4e98-bf9e-9b33012b4f2f,live_supabase,149b8430-ccb2-4e98-bf9e-9b33012b4f2f,세가지샐러드,반찬,mfds:530,,,public_api,,,,,,16,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:2dceafa4-f032-40fd-9f14-8a00511d0bce,live_supabase,2dceafa4-f032-40fd-9f14-8a00511d0bce,애호박들깨볶음,반찬,mfds:531,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:1002bb50-be39-4a53-a206-079221c0c62e,live_supabase,1002bb50-be39-4a53-a206-079221c0c62e,고구마바나나샐러드,반찬,mfds:532,,,public_api,,,,,,6,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ebc86bb7-60a8-4256-9ca4-f46ec6347ea8,live_supabase,ebc86bb7-60a8-4256-9ca4-f46ec6347ea8,누룽지새우튀김,반찬,mfds:533,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ea98f504-ae71-470d-94d0-fe3855f62e9f,live_supabase,ea98f504-ae71-470d-94d0-fe3855f62e9f,백김치주꾸미샐러드,반찬,mfds:534,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:54336c05-8221-4f28-aa3d-4438092c93c2,live_supabase,54336c05-8221-4f28-aa3d-4438092c93c2,주꾸미샐러드,반찬,mfds:540,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:d956358b-bc26-4c5d-ac3a-933ca860fd0e,live_supabase,d956358b-bc26-4c5d-ac3a-933ca860fd0e,해산물리조또,밥,mfds:452,,,public_api,,,,,,16,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:850b0b86-5aa6-44f9-9096-9f8fedfd0f9e,live_supabase,850b0b86-5aa6-44f9-9096-9f8fedfd0f9e,닭가슴살현미스테이크,반찬,mfds:541,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:1e07cdf1-298b-4562-a808-6f55c7347dbe,live_supabase,1e07cdf1-298b-4562-a808-6f55c7347dbe,삼겹선,반찬,mfds:542,,,public_api,,,,,,19,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ea7b65a4-254e-4af9-ad0e-706f378d3775,live_supabase,ea7b65a4-254e-4af9-ad0e-706f378d3775,미니버섯탕수,반찬,mfds:543,,,public_api,,,,,,15,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:427672a9-ef1c-46b4-8659-3c1fe0807e23,live_supabase,427672a9-ef1c-46b4-8659-3c1fe0807e23,연어오븐구이,일품,mfds:571,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:723dd8dd-06d7-47f7-aba2-445cbaca8d1f,live_supabase,723dd8dd-06d7-47f7-aba2-445cbaca8d1f,옥음밥,밥,mfds:572,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ecd98088-3484-4b32-9aa4-dd22f3dae423,live_supabase,ecd98088-3484-4b32-9aa4-dd22f3dae423,와사비 연어초밥,밥,mfds:573,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:fde2fbcf-f105-4d62-a940-4f5d847b67fc,live_supabase,fde2fbcf-f105-4d62-a940-4f5d847b67fc,원소병,후식,mfds:574,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:4f594a37-295a-48bb-88bd-4a8f2bc0242b,live_supabase,4f594a37-295a-48bb-88bd-4a8f2bc0242b,음메꼬꼬돌돌,반찬,mfds:575,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:c4c05ab0-d42f-4921-93b5-97ce0731907a,live_supabase,c4c05ab0-d42f-4921-93b5-97ce0731907a,전복리조또,밥,mfds:576,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:c45c0f7f-92d2-44ce-b154-97c2a32f29a2,live_supabase,c45c0f7f-92d2-44ce-b154-97c2a32f29a2,민어매운탕,국&찌개,mfds:677,,,public_api,,,,,,22,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:4254355e-6410-4cad-bb2a-a15d7f79cc86,live_supabase,4254355e-6410-4cad-bb2a-a15d7f79cc86,참깨흑임 자연두부샐러드,반찬,mfds:577,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:1288863b-a984-4f16-90ae-038e376caec1,live_supabase,1288863b-a984-4f16-90ae-038e376caec1,초계탕,국&찌개,mfds:578,,,public_api,,,,,,12,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:c4e9905f-4353-43c5-8746-a2cd67efbc9d,live_supabase,c4e9905f-4353-43c5-8746-a2cd67efbc9d,콩나물부추볶음,반찬,mfds:579,,,public_api,,,,,,8,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:22a8aa9e-7c88-45d3-bf91-75c70e674004,live_supabase,22a8aa9e-7c88-45d3-bf91-75c70e674004,콩비지포카치아 샌드위치,일품,mfds:580,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:022b2156-bd35-4274-8ff9-27a8532ae639,live_supabase,022b2156-bd35-4274-8ff9-27a8532ae639,파프리카더덕소고기깻잎롤,반찬,mfds:581,,,public_api,,,,,,15,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:2b0f91a5-8241-4f43-9e4c-4f0155ac71ce,live_supabase,2b0f91a5-8241-4f43-9e4c-4f0155ac71ce,해물아란치니,반찬,mfds:582,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:5fefc7f7-c7b3-4f24-b9f4-99e762a9e1c6,live_supabase,5fefc7f7-c7b3-4f24-b9f4-99e762a9e1c6,새싹참치김밥,밥,mfds:227,,,public_api,,,,,,10,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:d9d70ac7-1ed6-4a08-b1aa-5eccb4570859,live_supabase,d9d70ac7-1ed6-4a08-b1aa-5eccb4570859,호박잎삼계,반찬,mfds:583,,,public_api,,,,,,7,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:cccbc2da-85d0-4ae8-8c6a-1056867de04c,live_supabase,cccbc2da-85d0-4ae8-8c6a-1056867de04c,노른자크림 육회샐러드,반찬,mfds:584,,,public_api,,,,,,15,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:fd3655f7-6456-4e5c-8302-277497595bde,live_supabase,fd3655f7-6456-4e5c-8302-277497595bde,닭고기 완자삼계죽,일품,mfds:585,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:db058acb-0c3a-4d91-94fb-f75eb881e641,live_supabase,db058acb-0c3a-4d91-94fb-f75eb881e641,함박스테이크,반찬,mfds:481,,,public_api,,,,,,19,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:00fb5718-0219-4b0f-888c-4a4692afed1d,live_supabase,00fb5718-0219-4b0f-888c-4a4692afed1d,컵밥,밥,mfds:127,,,public_api,,,,,,10,3,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:4fba4473-368e-4590-a460-28dbb2ddc495,live_supabase,4fba4473-368e-4590-a460-28dbb2ddc495,대하마늘볶음밥,밥,mfds:586,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:ebead782-8276-4fe1-97fc-e19fb1bd8336,live_supabase,ebead782-8276-4fe1-97fc-e19fb1bd8336,두부 카프리제,반찬,mfds:587,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:8fcd1c86-8dfe-4e8e-af74-7212a0675c23,live_supabase,8fcd1c86-8dfe-4e8e-af74-7212a0675c23,미역볶음밥,밥,mfds:217,,,public_api,,,,,,9,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3233614e-7ed2-413a-91ad-2d3e76830728,live_supabase,3233614e-7ed2-413a-91ad-2d3e76830728,청국장볶음밥,밥,mfds:218,,,public_api,,,,,,19,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:6a836ed2-6e9a-4787-8ebf-26e636589ee9,live_supabase,6a836ed2-6e9a-4787-8ebf-26e636589ee9,주꾸미연포탕,국&찌개,mfds:334,,,public_api,,,,,,11,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:06dedad8-dab0-463c-8330-465ae0397fb3,live_supabase,06dedad8-dab0-463c-8330-465ae0397fb3,해물볶음밥,밥,mfds:219,,,public_api,,,,,,10,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:28673e53-b0c8-4742-944b-3c535b8f6213,live_supabase,28673e53-b0c8-4742-944b-3c535b8f6213,토마토카레 채소볶음밥,밥,mfds:220,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:3c236b8f-90d6-4b47-841a-32ad33d1d10f,live_supabase,3c236b8f-90d6-4b47-841a-32ad33d1d10f,구운주먹밥,밥,mfds:221,,,public_api,,,,,,8,5,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:516d331c-237e-4b4f-8f50-e309d5f68bbc,live_supabase,516d331c-237e-4b4f-8f50-e309d5f68bbc,깐풍주먹밥,밥,mfds:222,,,public_api,,,,,,14,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:0a97685f-3ec4-4161-96a6-899ad08d44e2,live_supabase,0a97685f-3ec4-4161-96a6-899ad08d44e2,닭봉주먹밥,밥,mfds:223,,,public_api,,,,,,19,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:16f51088-2be2-4f22-8b5f-dadb601df85d,live_supabase,16f51088-2be2-4f22-8b5f-dadb601df85d,봄주먹밥,밥,mfds:224,,,public_api,,,,,,21,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:aa1ac8e8-af43-4f48-8ff7-29f80fd3d62e,live_supabase,aa1ac8e8-af43-4f48-8ff7-29f80fd3d62e,깻잎장아찌롤,밥,mfds:225,,,public_api,,,,,,13,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
live_supabase:4e9f3074-a310-47bc-8214-c782ccb7419f,live_supabase,4e9f3074-a310-47bc-8214-c782ccb7419f,참치비빔밥롤,밥,mfds:226,,,public_api,,,,,,17,6,not_reviewed,not_recorded,unresolved,blocked,,,missing,public_api,,,exposed_by_current_rls
